# had wrong constraints

# DATA='networkmutation/data_20230426.tsv'
# DEFAULT_SOURCES={'ABA': 0}
# CONSTRAINTS={'fixed': {'RCARs', 'NO', 'PtdIns3_5P2', 'DAG', 'Ca2_ATPase', 'InsP3', 'cGMP', 'Closure', 'Ca2c', 'InsP6', 'cADPR', 'PtdIns4_5P2'}, 'regulate': {'ABI1': ('RCARs',), 'ABI2': ('RCARs',), 'HAB1': ('RCARs',), 'PP2CA': ('RCARs',), 'K_efflux': ('KEV', 'KOUT'), 'OST1': ('ABI1', 'ABI2'), 'H2O_Efflux': ('K_efflux',), 'Depolarization': ('AnionEM',)}, 'necessary': {'8-nitro-cGMP': ('cGMP',), 'KOUT': ('Depolarization',), 'H2O_Efflux': ('AnionEM', 'AquaporinPIP2_1'), 'Malate': ('PEPC', 'AnionEM'), 'ROS': ('NADPH', 'RBOH')}, 'group': {'PA': (('PC', 'PLDalpha'), ('PC', 'PLDdelta'), ('DAG', 'DAGK')), 'S1P_PhytoS1P': (('SPHK1_2', 'Sph'),)}, 'possible_source': {'AquaporinPIP2_1', 'GEF1_4_10'}}
# EDGE_POOL=(('Ca2c', 'ABI2', '0'), ('Ca2c', 'HAB1', '0'), ('Ca2c', 'PP2CA', '0'), ('PA', 'ABI2', '0'), ('PA', 'HAB1', '0'), ('PA', 'PP2CA', '0'), ('AquaporinPIP2_1', 'ROS', '1'), ('Actin_Reorganization', 'RBOH', '1'), ('ROS', 'Actin_Reorganization', '1'), ('pHc', 'Vacuolar_Acidification', '1'), ('ABI1', 'GEF1_4_10', '1'), ('GPA1', 'OST1', '1'), ('GHR1', 'CPK3_21', '1'), ('PA', 'Microtubule_Depolymerization', '1'))

# BASE='networkmutation/baseline/ABA_full_fix_20230407.txt'
# extra edges: []
# score: 291.7263791171307
# ABA* = ABA
# ABH1* = 1
# ARP_Complex* = 1
# CPK6* = 1
# CPK23* = 1
# DAGK* = 1
# ERA1* = 1
# GAPC1_2* = 1
# GCR1* = 1
# GTP* = 1
# MRP5* = 1
# NAD* = 1
# NADPH* = 1
# Nitrite* = 1
# NtSyp121* = 1
# PC* = 1
# PtdInsP3* = 1
# PtdInsP4* = 1
# RCN1* = 1
# SCAB1* = 1
# Sph* = 1
# GEF1_4_10* = 0
# SPP1* = 0
# RCARs* = ABA
# PEPC* = not ABA
# PI3P5K* = ABA
# ROP11* = GEF1_4_10
# ABI1* = not PA and (not RCARs or ROP11) and not ROS and pHc
# ABI2* = (not RCARs or ROP11) and not ROS
# HAB1* = not RCARs and not ROS
# PP2CA* = not RCARs and not ROS
# OST1* = (not ABI1 and not HAB1) or (not PP2CA and not ABI2) or (not ABI1 and not ABI2) or (not HAB1 and not PP2CA) or (not HAB1 and not ABI2) or (not ABI1 and not PP2CA)
# RBOH* = pHc and not ABI1 and PtdInsP3 and OST1 and GPA1 and PA and RCN1
# ROS* = NADPH and RBOH
# GHR1* = not ABI2 and ROS
# NO* = Nitrite and NIA1_2 and NADPH
# NIA1_2* = ROS
# NOGC1* = NO
# cGMP* = NOGC1 and GTP
# 8-nitro-cGMP* = cGMP and ROS and NO
# ADPRc* = 8-nitro-cGMP
# cADPR* = NAD and ADPRc
# CIS* = InsP3 or InsP6 or cADPR
# SACC* = Actin_Reorganization
# CaIM* = SACC or (NtSyp121 and GHR1 and MRP5) or not ABH1 or not ERA1
# Ca2c* = (CIS or CaIM) and not Ca2_ATPase
# Ca2_ATPase* = Ca2c
# CPK3_21* = Ca2c or CPK3_21
# MPK9_12* = Ca2c or MPK9_12
# PtdIns4_5P2* = PtdInsP4
# PLC* = Ca2c
# DAG* = PtdIns4_5P2 and PLC
# InsP3* = PLC and PtdIns4_5P2
# InsP6* = InsP3
# PLDalpha* = GPA1 and Ca2c
# PLDdelta* = NO or ROS and GAPC1_2
# PA* = PC and (PLDdelta or PLDalpha) or DAG and DAGK
# SPHK1_2* = PA or ABA
# S1P_PhytoS1P* = SPHK1_2 and Sph and not SPP1
# GPA1* = S1P_PhytoS1P or not GCR1
# PtdIns3_5P2* = PI3P5K
# V-PPase* = PtdIns3_5P2
# V-ATPase* = Ca2c
# Vacuolar_Acidification* = V-PPase or V-ATPase or Vacuolar_Acidification
# TCTP* = Ca2c
# Microtubule_Depolymerization* = TCTP or Microtubule_Depolymerization
# pHc* = (OST1 and not ABI2 and not ABI1 or Ca2c) and Vacuolar_Acidification
# H_ATPase* = not pHc and not Ca2c and not ROS
# AtRAC1* = not ABA or ABI1
# Actin_Reorganization* = (PtdInsP4 or PtdInsP3) and not AtRAC1 and ARP_Complex and SCAB1
# SLAC1* = (CPK6 or CPK23 or CPK3_21) and MPK9_12 and OST1 and GHR1 and pHc and not ABI1 and not PP2CA and not ABI2
# QUAC1* = OST1 and Ca2c
# SLAH3* = (CPK6 or CPK23) and CPK3_21 and not ABI1
# AnionEM* = SLAC1 or QUAC1 and SLAH3
# Malate* = PEPC and not ABA and not AnionEM
# KEV* = Ca2c
# Depolarization* = (AnionEM or Ca2c or KEV) and (not H_ATPase or not K_efflux)
# KOUT* = (not NO or not ROS or pHc) and Depolarization
# K_efflux* = KEV and KOUT
# AquaporinPIP2_1* = OST1
# H2O_Efflux* = (AnionEM and AquaporinPIP2_1 and K_efflux) and not Malate
# Closure* = Microtubule_Depolymerization and H2O_Efflux

# MODEL='networkmutation/baseline/ABA_full_fix_20230407.txt'
0, 312.23390267825255
1, 320.0875
2, 322.60094392428255
3, 329.21527777777777
4, 339.2787217020603
5, 346.12872170206026
6, 354.4125
7, 354.4125
8, 358.40625
9, 359.01458333333335
10, 364.52425000000005
11, 364.52425000000005
12, 365.14925000000005
13, 365.80254629629627
14, 368.14925000000005
15, 369.14925000000005
16, 373.17754629629627
17, 373.17754629629627
18, 373.29925000000003
19, 373.42754629629627
20, 373.52754629629624
21, 373.52754629629624
22, 374.42754629629627
23, 374.52754629629624
24, 374.52754629629624
25, 374.92754629629627
26, 375.17754629629627
27, 375.17754629629627
28, 378.61504629629627
29, 378.86504629629627
30, 378.86504629629627
31, 378.881712962963
32, 381.67511111111116
33, 381.67511111111116
34, 382.57511111111114
35, 382.57511111111114
36, 382.57511111111114
37, 383.4722222222223
38, 384.37222222222226
39, 385.6722222222222
40, 385.6722222222222
41, 385.6722222222222
42, 386.1362222222223
43, 386.1362222222223
44, 386.1362222222223
45, 386.45222222222225
46, 386.45222222222225
47, 386.5522222222222
48, 386.5522222222222
49, 386.5522222222222
50, 386.5522222222222
51, 386.5522222222222
52, 387.0522222222222
53, 387.5522222222222
54, 387.5522222222222
55, 387.5522222222222
56, 387.5522222222222
57, 387.5522222222222
58, 387.5522222222222
59, 387.5522222222222
60, 387.5522222222222
61, 387.5522222222222
62, 388.0522222222222
63, 388.5522222222222
64, 388.5522222222222
65, 388.5522222222222
66, 388.73
67, 388.73
68, 388.73
69, 388.73
70, 388.73
71, 388.73
72, 388.73
73, 388.73
74, 388.73
75, 388.73
76, 388.73
77, 389.88000000000005
78, 389.98
79, 389.98
80, 389.98
81, 389.98
82, 389.98
83, 389.98
84, 389.98
85, 389.98
86, 389.98
87, 389.98
88, 389.98
89, 389.98
90, 389.98
91, 389.98
92, 389.98
93, 389.98
94, 389.98
95, 389.98
96, 389.98
97, 389.98
98, 389.98
99, 389.98
100, 389.98
