ID	Score	Source	Perturbation	Observed node	Categorization
1	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=1,CASP7_Activator=1,CD40LG=1,FASLG=0,IFNA=0,IFNB1=0,IFNG=1,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=1,Virus=1	TLR3_TICAM1_TICAM2_RIPK1_RIPK3 KO	TAP1gene	ON
2	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=1,CASP7_Activator=1,CD40LG=1,FASLG=0,IFNA=0,IFNB1=0,IFNG=1,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=1,Virus=1	TLR3_TICAM1_TICAM2_RIPK1_RIPK3 KO	CASP3gene	ON
3	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=1,CASP7_Activator=1,CD40LG=1,FASLG=0,IFNA=0,IFNB1=0,IFNG=1,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=1,Virus=1	TLR3_TICAM1_TICAM2_RIPK1_RIPK3 KO	IFR5gene	ON
4	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=1,CASP7_Activator=1,CD40LG=1,FASLG=0,IFNA=0,IFNB1=0,IFNG=1,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=1,Virus=1	TLR3_TICAM1_TICAM2_RIPK1_RIPK3 KO	CXCL9gene	ON
5	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=1,CASP7_Activator=1,CD40LG=1,FASLG=0,IFNA=0,IFNB1=0,IFNG=1,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=1,Virus=1	TLR3_TICAM1_TICAM2_RIPK1_RIPK3 KO	TRAF1gene	OFF
6	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=1,CASP7_Activator=1,CD40LG=1,FASLG=0,IFNA=0,IFNB1=0,IFNG=1,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=1,Virus=1	TLR3_TICAM1_TICAM2_RIPK1_RIPK3 KO	IRF2gene	OFF
7	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=1,CASP7_Activator=1,CD40LG=1,FASLG=0,IFNA=0,IFNB1=0,IFNG=1,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=1,Virus=1	TLR3_TICAM1_TICAM2_RIPK1_RIPK3 KO	G1P2gene	ON
8	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=1,CASP7_Activator=1,CD40LG=1,FASLG=0,IFNA=0,IFNB1=0,IFNG=1,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=1,Virus=1	TLR3_TICAM1_TICAM2_RIPK1_RIPK3 KO	PTPN2	ON
9	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=1,CASP7_Activator=1,CD40LG=1,FASLG=0,IFNA=0,IFNB1=0,IFNG=1,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=1,Virus=1	TLR3_TICAM1_TICAM2_RIPK1_RIPK3 KO	BIRC3gene	OFF
10	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=1,CASP7_Activator=1,CD40LG=1,FASLG=0,IFNA=0,IFNB1=0,IFNG=1,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=1,Virus=1	TLR3_TICAM1_TICAM2_RIPK1_RIPK3 KO	IFNAgene	ON
11	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=1,CASP7_Activator=1,CD40LG=1,FASLG=0,IFNA=0,IFNB1=0,IFNG=1,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=1,Virus=1	TLR3_TICAM1_TICAM2_RIPK1_RIPK3 KO	CCL5gene	OFF
12	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=1,CASP7_Activator=1,CD40LG=1,FASLG=0,IFNA=0,IFNB1=0,IFNG=1,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=1,Virus=1	TLR3_TICAM1_TICAM2_RIPK1_RIPK3 KO	IL15gene	OFF
13	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=1,CASP7_Activator=1,CD40LG=1,FASLG=0,IFNA=0,IFNB1=0,IFNG=1,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=1,Virus=1	TLR3_TICAM1_TICAM2_RIPK1_RIPK3 KO	SOD2gene	OFF
14	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=1,CASP7_Activator=1,CD40LG=1,FASLG=0,IFNA=0,IFNB1=0,IFNG=1,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=1,Virus=1	TLR3_TICAM1_TICAM2_RIPK1_RIPK3 KO	BCL2_BAX	ON
15	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=1,CASP7_Activator=1,CD40LG=1,FASLG=0,IFNA=0,IFNB1=0,IFNG=1,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=1,Virus=1	TLR3_TICAM1_TICAM2_RIPK1_RIPK3 KO	ICAM1gene	ON
16	1.0	Bacteria=0,CASP3_Activator=1,CASP6_Activator=1,CASP7_Activator=1,CD40LG=1,FASLG=0,IFNA=0,IFNB1=0,IFNG=1,ILIB=0,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=1,RELA_NFKB1_Activator=0,TNF=0,TNFSF10=1,TNFSF13B=1,Virus=1	TLR3_TICAM1_TICAM2_RIPK1_RIPK3 KO	IFNB1_IFNB1	OFF
