ID	Score	Source	Perturbation	Observed node	Categorization
1	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=1,CASP7_Activator=1,CD40LG=0,FASLG=0,IFNA=1,IFNB1=1,IFNG=0,ILIB=1,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=0,RELA_NFKB1_Activator=0,TNF=1,TNFSF10=0,TNFSF13B=0,Virus=0	DNA_Fragmentation KO,TLR5_TLR5 CA,Triacyl_Lipopeptides CA	TAP1gene	ON
2	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=1,CASP7_Activator=1,CD40LG=0,FASLG=0,IFNA=1,IFNB1=1,IFNG=0,ILIB=1,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=0,RELA_NFKB1_Activator=0,TNF=1,TNFSF10=0,TNFSF13B=0,Virus=0	DNA_Fragmentation KO,TLR5_TLR5 CA,Triacyl_Lipopeptides CA	CASP3gene	OFF
3	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=1,CASP7_Activator=1,CD40LG=0,FASLG=0,IFNA=1,IFNB1=1,IFNG=0,ILIB=1,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=0,RELA_NFKB1_Activator=0,TNF=1,TNFSF10=0,TNFSF13B=0,Virus=0	DNA_Fragmentation KO,TLR5_TLR5 CA,Triacyl_Lipopeptides CA	IFR5gene	OFF
4	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=1,CASP7_Activator=1,CD40LG=0,FASLG=0,IFNA=1,IFNB1=1,IFNG=0,ILIB=1,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=0,RELA_NFKB1_Activator=0,TNF=1,TNFSF10=0,TNFSF13B=0,Virus=0	DNA_Fragmentation KO,TLR5_TLR5 CA,Triacyl_Lipopeptides CA	CXCL9gene	OFF
5	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=1,CASP7_Activator=1,CD40LG=0,FASLG=0,IFNA=1,IFNB1=1,IFNG=0,ILIB=1,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=0,RELA_NFKB1_Activator=0,TNF=1,TNFSF10=0,TNFSF13B=0,Virus=0	DNA_Fragmentation KO,TLR5_TLR5 CA,Triacyl_Lipopeptides CA	TRAF1gene	OFF
6	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=1,CASP7_Activator=1,CD40LG=0,FASLG=0,IFNA=1,IFNB1=1,IFNG=0,ILIB=1,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=0,RELA_NFKB1_Activator=0,TNF=1,TNFSF10=0,TNFSF13B=0,Virus=0	DNA_Fragmentation KO,TLR5_TLR5 CA,Triacyl_Lipopeptides CA	IRF2gene	OFF
7	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=1,CASP7_Activator=1,CD40LG=0,FASLG=0,IFNA=1,IFNB1=1,IFNG=0,ILIB=1,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=0,RELA_NFKB1_Activator=0,TNF=1,TNFSF10=0,TNFSF13B=0,Virus=0	DNA_Fragmentation KO,TLR5_TLR5 CA,Triacyl_Lipopeptides CA	G1P2gene	ON
8	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=1,CASP7_Activator=1,CD40LG=0,FASLG=0,IFNA=1,IFNB1=1,IFNG=0,ILIB=1,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=0,RELA_NFKB1_Activator=0,TNF=1,TNFSF10=0,TNFSF13B=0,Virus=0	DNA_Fragmentation KO,TLR5_TLR5 CA,Triacyl_Lipopeptides CA	PTPN2	ON
9	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=1,CASP7_Activator=1,CD40LG=0,FASLG=0,IFNA=1,IFNB1=1,IFNG=0,ILIB=1,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=0,RELA_NFKB1_Activator=0,TNF=1,TNFSF10=0,TNFSF13B=0,Virus=0	DNA_Fragmentation KO,TLR5_TLR5 CA,Triacyl_Lipopeptides CA	BIRC3gene	OFF
10	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=1,CASP7_Activator=1,CD40LG=0,FASLG=0,IFNA=1,IFNB1=1,IFNG=0,ILIB=1,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=0,RELA_NFKB1_Activator=0,TNF=1,TNFSF10=0,TNFSF13B=0,Virus=0	DNA_Fragmentation KO,TLR5_TLR5 CA,Triacyl_Lipopeptides CA	IFNAgene	OFF
11	1.0	Bacteria=0,CASP3_Activator=0,CASP6_Activator=1,CASP7_Activator=1,CD40LG=0,FASLG=0,IFNA=1,IFNB1=1,IFNG=0,ILIB=1,IRF1_IRF1_Activator=0,IRF2_Activator=1,Mitochondrial_Activator=0,RELA_NFKB1_Activator=0,TNF=1,TNFSF10=0,TNFSF13B=0,Virus=0	DNA_Fragmentation KO,TLR5_TLR5 CA,Triacyl_Lipopeptides CA	CCL5gene	OFF
